congress,chamber,bioguide,firstname,middlename,lastname,suffix,birthday,state,party,incumbent,termstart
81,senate,T000165,Elmer,,Thomas,,1876-09-08,OK,D,Yes,1949-01-03
81,senate,W000021,Robert,Ferdinand,Wagner,,1877-06-08,NY,D,Yes,1949-01-03
81,senate,C000684,Thomas,Terry,Connally,,1877-08-19,TX,D,Yes,1949-01-03
81,senate,H000385,Carl,Trumbull,Hayden,,1877-10-02,AZ,D,Yes,1949-01-03
81,senate,B000145,Alben,William,Barkley,,1877-11-24,KY,D,Yes,1949-01-03
81,senate,H000679,Clyde,Roark,Hoey,,1877-12-11,NC,D,Yes,1949-01-03
81,senate,G000131,Walter,Franklin,George,,1878-01-29,GA,D,Yes,1949-01-03
81,senate,B001177,Hugh,Alfred,Butler,,1878-02-28,NE,R,Yes,1949-01-03
81,senate,L000224,Herbert,Henry,Lehman,,1878-03-28,NY,D,No,1949-01-03
81,senate,G000205,Guy,Mark,Gillette,,1879-02-03,IA,D,No,1949-01-03
81,senate,M000177,Edward,,Martin,,1879-09-18,PA,R,Yes,1949-01-03
81,senate,M000716,Bert,Henry,Miller,,1879-12-15,ID,D,No,1949-01-03
81,senate,S000553,Howard,Alexander,Smith,,1880-01-30,NJ,R,Yes,1949-01-03
81,senate,T000289,Charles,William,Tobey,,1880-07-22,NH,R,Yes,1949-01-03
81,senate,F000190,Ralph,Edward,Flanders,,1880-09-28,VT,R,Yes,1949-01-03
81,senate,T000164,Elbert,Duncan,Thomas,,1883-06-17,UT,D,Yes,1949-01-03
81,senate,J000127,Edwin,Carl,Johnson,,1884-01-01,CO,D,Yes,1949-01-03
81,senate,D000469,Sheridan,,Downey,,1884-03-11,CA,D,Yes,1949-01-03
81,senate,V000025,Arthur,Hendrick,Vandenberg,,1884-03-22,MI,R,Yes,1949-01-03
81,senate,W000465,Alexander,,Wiley,,1884-05-26,WI,R,Yes,1949-01-03
81,senate,W000658,Garrett,Lee,Withers,,1884-06-21,KY,D,No,1949-01-03
81,senate,D000414,Forrest,C.,Donnell,,1884-08-20,MO,R,Yes,1949-01-03
81,senate,O000088,Joseph,Christopher,O'Mahoney,,1884-11-05,WY,D,Yes,1949-01-03
81,senate,L000173,Edward,Laurence,Leahy,,1886-02-09,RI,D,No,1949-01-03
81,senate,L000070,William,,Langer,,1886-09-30,ND,R,Yes,1949-01-03
81,senate,G000353,Frank,Porter,Graham,,1886-10-14,NC,D,No,1949-01-03
81,senate,W000190,Arthur,Vivian,Watkins,,1886-12-18,UT,R,Yes,1949-01-03
81,senate,R000317,Absalom,Willis,Robertson,,1887-05-27,VA,D,Yes,1949-01-03
81,senate,B001208,Harry,Flood,Byrd,,1887-06-10,VA,D,Yes,1949-01-03
81,senate,S000639,Willis,,Smith,,1887-12-19,NC,D,No,1949-01-03
81,senate,B000816,Ralph,Owen,Brewster,,1888-02-22,ME,R,Yes,1949-01-03
81,senate,D000522,John,Foster,Dulles,,1888-02-25,NY,R,No,1949-01-03
81,senate,C000338,Dennis,,Chavez,,1888-04-08,NM,D,Yes,1949-01-03
81,senate,B000894,Joseph,Melville,Broughton,,1888-11-17,NC,D,Yes,1949-01-03
81,senate,F000081,Homer,Samuel,Ferguson,,1889-02-25,MI,R,Yes,1949-01-03
81,senate,T000009,Robert,Alphonso,Taft,,1889-09-08,OH,R,Yes,1949-01-03
81,senate,K000082,James,Preston,Kem,,1890-04-02,MO,R,Yes,1949-01-03
81,senate,T000446,Millard,Evelyn,Tydings,,1890-04-06,MD,D,Yes,1949-01-03
81,senate,C000774,Guy,,Cordon,,1890-04-24,OR,R,Yes,1949-01-03
81,senate,M000086,George,Wilson,Malone,,1890-08-07,NV,R,Yes,1949-01-03
81,senate,E000112,Allen,Joseph,Ellender,,1890-09-24,LA,D,Yes,1949-01-03
81,senate,M000771,Eugene,Donald,Millikin,,1891-02-12,CO,R,Yes,1949-01-03
81,senate,L000493,Scott,Wike,Lucas,,1892-02-19,IL,D,Yes,1949-01-03
81,senate,W000344,Kenneth,Spicer,Wherry,,1892-02-28,NE,R,Yes,1949-01-03
81,senate,D000456,Paul,Howard,Douglas,,1892-03-26,IL,D,No,1949-01-03
81,senate,H000975,Lester,Callaway,Hunt,,1892-07-08,WY,D,No,1949-01-03
81,senate,H000720,Spessard,Lindsey,Holland,,1892-07-10,FL,D,Yes,1949-01-03
81,senate,A000062,George,David,Aiken,,1892-08-20,VT,R,Yes,1949-01-03
81,senate,S000021,Leverett,,Saltonstall,,1892-09-01,MA,R,Yes,1949-01-03
81,senate,K000176,Harley,Martin,Kilgore,,1893-01-11,WV,D,Yes,1949-01-03
81,senate,C000154,Frank,,Carlson,,1893-01-23,KS,R,No,1949-01-03
81,senate,B000095,Raymond,Earl,Baldwin,,1893-08-31,CT,R,Yes,1949-01-03
81,senate,B000820,John,William,Bricker,,1893-09-06,OH,R,Yes,1949-01-03
81,senate,D000585,Henry,Clarence,Dworshak,,1894-08-29,ID,R,Yes,1949-01-03
81,senate,M000438,Ernest,William,McFarland,,1894-10-09,AZ,D,Yes,1949-01-03
81,senate,S000138,Andrew,Frank,Schoeppel,,1894-11-23,KS,R,No,1949-01-03
81,senate,H000598,Joseph,Lister,Hill,,1894-12-29,AL,D,Yes,1949-01-03
81,senate,D000048,Harry,,Darby,,1895-01-23,KS,R,No,1949-01-03
81,senate,C000317,Virgil,Munday,Chapman,,1895-03-15,KY,D,Yes,1949-01-03
81,senate,A000186,Clinton,Presba,Anderson,,1895-10-23,NM,D,No,1949-01-03
81,senate,I000050,Irving,McNeil,Ives,,1896-01-24,NY,R,Yes,1949-01-03
81,senate,M000332,John,Little,McClellan,,1896-02-25,AR,D,Yes,1949-01-03
81,senate,T000259,Edward,John,Thye,,1896-04-26,MN,R,Yes,1949-01-03
81,senate,G000532,John,Chandler,Gurney,,1896-05-21,SD,R,Yes,1949-01-03
81,senate,H000559,Bourke,Blakemore,Hickenlooper,,1896-07-21,IA,R,Yes,1949-01-03
81,senate,K000144,Robert,Samuel,Kerr,,1896-09-11,OK,D,No,1949-01-03
81,senate,C000506,Earle,C,Clements,,1896-10-22,KY,D,No,1949-01-03
81,senate,O000032,Herbert,Romulus,O'Conor,,1896-11-17,MD,D,Yes,1949-01-03
81,senate,J000195,Olin,DeWitt Talmadge,Johnston,,1896-11-18,SC,D,Yes,1949-01-03
81,senate,C000128,Homer,Earl,Capehart,,1897-06-06,IN,R,Yes,1949-01-03
81,senate,R000536,Richard,Brevard,Russell,Jr.,1897-11-02,GA,D,Yes,1949-01-03
81,senate,Y000047,Milton,Ruben,Young,,1897-12-06,ND,R,Yes,1949-01-03
81,senate,S000590,Margaret,Chase,Smith,,1897-12-14,ME,R,Yes,1949-01-03
81,senate,E000037,Zales,Nelson,Ecton,,1898-04-01,MT,R,Yes,1949-01-03
81,senate,H000495,Robert,Clymer,Hendrickson,,1898-08-12,NJ,R,No,1949-01-03
81,senate,B000823,Henry,Styles,Bridges,,1898-09-09,NH,R,Yes,1949-01-03
81,senate,M000279,Burnet,Rhett,Maybank,,1899-03-07,SC,D,Yes,1949-01-03
81,senate,S000701,John,Jackson,Sparkman,,1899-12-20,AL,D,Yes,1949-01-03
81,senate,B000399,William,,Benton,,1900-04-01,CT,D,No,1949-01-03
81,senate,M001078,Karl,Earl,Mundt,,1900-06-03,SD,R,Yes,1949-01-03
81,senate,P000218,Claude,Denson,Pepper,,1900-09-08,FL,D,Yes,1949-01-03
81,senate,M001014,Wayne,Lyman,Morse,,1900-10-20,OR,R,Yes,1949-01-03
81,senate,S000852,John,Cornelius,Stennis,,1901-08-03,MS,D,Yes,1949-01-03
81,senate,M001127,Francis,John,Myers,,1901-12-18,PA,D,Yes,1949-01-03
81,senate,L000394,Henry,Cabot,Lodge,Jr.,1902-07-05,MA,R,Yes,1949-01-03
81,senate,F000356,Joseph,Allen,Frear,Jr.,1903-03-07,DE,D,No,1949-01-03
81,senate,K000044,Carey,Estes,Kefauver,,1903-07-26,TN,D,Yes,1949-01-03
81,senate,M000559,Brien,,McMahon,,1903-10-06,CT,D,Yes,1949-01-03
81,senate,M000456,James,Howard,McGrath,,1903-11-28,RI,D,Yes,1949-01-03
81,senate,T000079,Glen,Hearst,Taylor,,1904-04-12,ID,D,Yes,1949-01-03
81,senate,W000518,John,James,Williams,,1904-05-17,DE,R,Yes,1949-01-03
81,senate,E000018,James,Oliver,Eastland,,1904-11-28,MS,D,Yes,1949-01-03
81,senate,F000401,James,William,Fulbright,,1905-04-09,AR,D,Yes,1949-01-03
81,senate,M000053,Warren,Grant,Magnuson,,1905-04-12,WA,D,Yes,1949-01-03
81,senate,C000021,Harry,Pulliam,Cain,,1906-01-10,WA,R,Yes,1949-01-03
81,senate,P000100,John,Orlando,Pastore,,1907-03-17,RI,D,No,1949-01-03
81,senate,K000292,William,Fife,Knowland,,1908-06-26,CA,R,Yes,1949-01-03
81,senate,J000093,William,Ezra,Jenner,,1908-07-21,IN,R,Yes,1949-01-03
81,senate,J000160,Lyndon,Baines,Johnson,,1908-08-27,TX,D,Yes,1949-01-03
81,senate,M000315,Joseph,Raymond,McCarthy,,1908-11-14,WI,R,Yes,1949-01-03
81,senate,H000953,Hubert,Horatio,Humphrey,Jr.,1911-05-27,MN,I,No,1949-01-03
81,senate,N000116,Richard,Milhous,Nixon,,1913-01-09,CA,R,Yes,1949-01-03
81,senate,L000428,Russell,Billiu,Long,,1918-11-03,LA,D,Yes,1949-01-03
82,house,D000448,Robert,Lee,Doughton,,1863-11-07,NC,D,Yes,1951-01-03
82,house,S000001,Adolph,Joachim,Sabath,,1866-04-04,IL,D,Yes,1951-01-03
82,house,E000023,Charles,Aubrey,Eaton,,1868-03-29,NJ,R,Yes,1951-01-03
82,house,H000943,Merlin,,Hull,,1870-12-18,WI,R,Yes,1951-01-03
82,house,K000138,John,Hosea,Kerr,,1873-12-31,NC,D,Yes,1951-01-03
82,house,C000932,Robert,,Crosser,,1874-06-07,OH,D,Yes,1951-01-03
82,house,K000039,John,,Kee,,1874-08-22,WV,D,Yes,1951-01-03
82,house,S000717,Brent,,Spence,,1874-12-24,KY,D,Yes,1951-01-03
82,house,A000257,Homer,Daniel,Angell,,1875-01-12,OR,R,Yes,1951-01-03
82,house,H000683,Clare,Eugene,Hoffman,,1875-09-10,MI,R,Yes,1951-01-03
82,house,R000113,Daniel,Alden,Reed,,1875-09-15,NY,R,Yes,1951-01-03
82,house,B001214,William,Thomas,Byrne,,1876-03-06,NY,D,Yes,1951-01-03
82,house,W000718,Roy,Orchard,Woodruff,,1876-03-14,MI,R,Yes,1951-01-03
82,house,B000515,William,Wallace,Blackney,,1876-08-28,MI,R,Yes,1951-01-03
82,house,R000025,Robert,Lincoln,Ramsay,,1877-03-24,WV,D,Yes,1951-01-03
82,house,O000016,Thomas,Joseph,O'Brien,,1878-04-30,IL,D,Yes,1951-01-03
82,house,W000700,John,Travers,Wood,,1878-11-25,ID,R,No,1951-01-03
82,house,B001079,Usher,Lloyd,Burdick,,1879-02-21,ND,R,Yes,1951-01-03
82,house,C000117,Clarence,Andrew,Cannon,,1879-04-11,MO,D,Yes,1951-01-03
82,house,D000228,John,Joseph,Dempsey,,1879-06-22,NM,D,No,1951-01-03
82,house,B000940,Paul,,Brown,,1880-03-31,GA,D,Yes,1951-01-03
82,house,C000831,Edward,Eugene,Cox,,1880-04-03,GA,D,Yes,1951-01-03
82,house,T000001,John,,Taber,,1880-05-05,NY,R,Yes,1951-01-03
82,house,G000206,Wilson,Darwin,Gillette,,1880-07-01,PA,R,Yes,1951-01-03
82,house,G000360,Louis,Edward,Graham,,1880-08-04,PA,R,Yes,1951-01-03
82,house,W000683,Charles,Anderson,Wolverton,,1880-10-24,NJ,R,Yes,1951-01-03
82,house,J000088,Thomas,Albert,Jenkins,,1880-10-28,OH,R,Yes,1951-01-03
82,house,G000297,Angier,Louis,Goodwin,,1881-01-30,MA,R,Yes,1951-01-03
82,house,V000125,Charles,Wesley,Vursell,,1881-02-08,IL,R,Yes,1951-01-03
82,house,R000392,Edith,Nourse,Rogers,,1881-03-19,MA,R,Yes,1951-01-03
82,house,R000082,Samuel,Taliaferro,Rayburn,,1882-01-06,TX,D,Yes,1951-01-03
82,house,R000056,John,Elliott,Rankin,,1882-03-29,MS,D,Yes,1951-01-03
82,house,M000224,Noah,Morgan,Mason,,1882-07-19,IL,R,Yes,1951-01-03
82,house,H000356,Franck,Roberts,Havenner,,1882-09-20,CA,D,Yes,1951-01-03
82,house,S000554,Howard,Worth,Smith,,1883-02-02,VA,D,Yes,1951-01-03
82,house,K000058,Augustine,Bernard,Kelley,,1883-07-09,PA,D,Yes,1951-01-03
82,house,V000105,Carl,,Vinson,,1883-11-18,GA,D,Yes,1951-01-03
82,house,D000411,George,Anthony,Dondero,,1883-12-16,MI,R,Yes,1951-01-03
82,house,S000845,Karl,,Stefan,,1884-03-01,NE,R,Yes,1951-01-03
82,house,G000541,Ralph,Waldo,Gwinn,,1884-03-29,NY,R,Yes,1951-01-03
82,house,W000658,Garrett,Lee,Withers,,1884-06-21,KY,D,Yes,1951-01-03
82,house,W000549,William,Robert,Williams,,1884-08-11,NY,R,No,1951-01-03
82,house,J000224,Hamilton,Chamberlain,Jones,,1884-09-26,NC,D,Yes,1951-01-03
82,house,M000191,Joseph,William,Martin,Jr.,1884-11-03,MA,R,Yes,1951-01-03
82,house,G000438,Ernest,,Greenwood,,1884-11-25,NY,D,No,1951-01-03
82,house,S000335,Harry,Richard,Sheppard,,1885-01-10,CA,D,Yes,1951-01-03
82,house,A000227,James,Coats,Auchincloss,,1885-01-19,NJ,R,Yes,1951-01-03
82,house,W000699,John,Stephens,Wood,,1885-02-08,GA,D,Yes,1951-01-03
82,house,B000725,Frank,William,Boykin,,1885-02-21,AL,D,Yes,1951-01-03
82,house,B000607,Frances,Payne,Bolton,,1885-03-29,OH,R,Yes,1951-01-03
82,house,M001081,John,Robert,Murdock,,1885-04-20,AZ,D,Yes,1951-01-03
82,house,G000031,Ralph,Abernethy,Gamble,,1885-05-06,NY,R,Yes,1951-01-03
82,house,J000045,Benjamin,Franklin,James,,1885-08-01,PA,R,Yes,1951-01-03
82,house,C000515,Cliff,,Clevenger,,1885-08-20,OH,R,Yes,1951-01-03
82,house,J000207,Edgar,Allan,Jonas,,1885-10-14,IL,R,Yes,1951-01-03
82,house,M000609,William,Estus,McVey,,1885-12-13,IL,R,No,1951-01-03
82,house,H000613,William,Silas,Hill,,1886-01-20,CO,R,Yes,1951-01-03
82,house,D000158,William,Levi,Dawson,,1886-04-26,IL,D,Yes,1951-01-03
82,house,R000132,Edward,Herbert,Rees,,1886-06-03,KS,R,Yes,1951-01-03
82,house,D000249,Harmar,Denny,Denny,Jr.,1886-07-02,PA,R,No,1951-01-03
82,house,B000035,Cleveland,Monroe,Bailey,,1886-07-15,WV,D,Yes,1951-01-03
82,house,S000155,George,Blaine,Schwabe,,1886-07-26,OK,R,No,1951-01-03
82,house,R000391,Dwight,Laing,Rogers,,1886-08-17,FL,D,Yes,1951-01-03
82,house,K000244,Michael,Joseph,Kirwan,,1886-12-02,OH,D,Yes,1951-01-03
82,house,R000001,Louis,Charles,Rabaut,,1886-12-05,MI,D,Yes,1951-01-03
82,house,B001148,Clarence,Godber,Burton,,1886-12-14,VA,D,Yes,1951-01-03
82,house,L000157,Karl,Miles,Le Compte,,1887-05-25,IA,R,Yes,1951-01-03
82,house,B001179,John,Cornelius,Butler,,1887-07-02,NY,R,No,1951-01-03
82,house,D000481,Clyde,Gilman,Doyle,,1887-07-11,CA,D,Yes,1951-01-03
82,house,P000309,John,,Phillips,,1887-09-11,CA,R,Yes,1951-01-03
82,house,T000216,Ruth,,Thompson,,1887-09-15,MI,R,No,1951-01-03
82,house,M001112,Reid,Fred,Murray,,1887-10-16,WI,R,Yes,1951-01-03
82,house,W000446,Roy,William,Wier,,1888-02-25,MN,D,Yes,1951-01-03
82,house,J000157,Justin,Leroy,Johnson,,1888-04-08,CA,R,Yes,1951-01-03
82,house,C000889,Fred,Lewis,Crawford,,1888-05-05,MI,R,Yes,1951-01-03
82,house,C000264,Emanuel,,Celler,,1888-05-06,NY,D,Yes,1951-01-03
82,house,N000097,Donald,William,Nicholson,,1888-08-11,MA,R,Yes,1951-01-03
82,house,L000077,Henderson,Lovelace,Lanham,,1888-09-14,GA,D,Yes,1951-01-03
82,house,G000379,Walter,Keil,Granger,,1888-10-11,UT,D,Yes,1951-01-03
82,house,S000198,Hubert,Baxter,Scudder,,1888-11-05,CA,R,Yes,1951-01-03
82,house,H000443,James,Joseph,Heffernan,,1888-11-08,NY,D,Yes,1951-01-03
82,house,O000095,Harry,Patrick,O'Neill,,1889-02-10,PA,D,Yes,1951-01-03
82,house,K000030,Bernard,William,Kearney,,1889-05-23,NY,R,Yes,1951-01-03
82,house,C000655,Jesse,Martin,Combs,,1889-07-07,TX,D,Yes,1951-01-03
82,house,F000075,Ivor,David,Fenton,,1889-08-03,PA,R,Yes,1951-01-03
82,house,D000281,Wesley,Abner,D'Ewart,,1889-10-01,MT,R,Yes,1951-01-03
82,house,F000066,Frank,,Fellows,,1889-11-07,ME,R,Yes,1951-01-03
82,house,H000036,Robert,,Hale,,1889-11-29,ME,R,Yes,1951-01-03
82,house,R000108,Brazilla,Carroll,Reece,,1889-12-22,TN,R,No,1951-01-03
82,house,C000645,William,Meyers,Colmer,,1890-02-11,MS,D,Yes,1951-01-03
82,house,R000111,Chauncey,William,Reed,,1890-06-02,IL,R,Yes,1951-01-03
82,house,C000993,Paul,Harvey,Cunningham,,1890-06-15,IA,R,Yes,1951-01-03
82,house,B001024,Charles,Anthony,Buckley,,1890-06-23,NY,D,Yes,1951-01-03
82,house,F000353,James,Beriah,Frazier,Jr.,1890-06-23,TN,D,Yes,1951-01-03
82,house,B000486,Cecil,William,Bishop,,1890-06-29,IL,R,Yes,1951-01-03
82,house,L000095,Henry,Dominique,Larcade,Jr.,1890-07-12,LA,D,Yes,1951-01-03
82,house,S000797,Thomas,Bahnson,Stanley,,1890-07-16,VA,D,Yes,1951-01-03
82,house,R000329,Edward,John,Robeson,Jr.,1890-08-09,VA,D,Yes,1951-01-03
82,house,A000239,August,Herman,Andresen,,1890-10-11,MN,R,Yes,1951-01-03
82,house,M001077,Walter,Mann,Mumma,,1890-11-20,PA,R,No,1951-01-03
82,house,A000114,Asa,Leonard,Allen,,1891-01-05,LA,D,Yes,1951-01-03
82,house,M000727,George,Paul,Miller,,1891-01-15,CA,D,Yes,1951-01-03
82,house,W000450,Richard,Bowditch,Wigglesworth,,1891-04-25,MA,R,Yes,1951-01-03
82,house,B000621,Herbert,Covington,Bonner,,1891-05-16,NC,D,Yes,1951-01-03
82,house,M000021,Russell,Vernon,Mack,,1891-06-13,WA,R,Yes,1951-01-03
82,house,S000923,William,Grady,Stigler,,1891-07-07,OK,D,Yes,1951-01-03
82,house,E000160,Charles,Henry,Elston,,1891-08-01,OH,R,Yes,1951-01-03
82,house,W000252,Alvin,F.,Weichel,,1891-09-11,OH,R,Yes,1951-01-03
82,house,G000258,James,Stephen,Golden,,1891-09-20,KY,R,Yes,1951-01-03
82,house,M000364,John,William,McCormack,,1891-12-21,MA,D,Yes,1951-01-03
82,house,T000028,Henry,Oscar,Talle,,1892-01-12,IA,R,Yes,1951-01-03
82,house,M000039,Ray,John,Madden,,1892-02-25,IN,D,Yes,1951-01-03
82,house,G000091,Julian,Vaughan,Gary,,1892-02-25,VA,D,Yes,1951-01-03
82,house,E000029,Herman,Peter,Eberharter,,1892-04-29,PA,D,Yes,1951-01-03
82,house,M000715,Arthur,Lewis,Miller,,1892-05-24,NE,R,Yes,1951-01-03
82,house,B000794,Walter,Ellsworth,Brehm,,1892-05-25,OH,R,Yes,1951-01-03
82,house,C000070,Albert,Sidney,Camp,,1892-07-26,GA,D,Yes,1951-01-03
82,house,D000571,Carl,Thomas,Durham,,1892-08-28,NC,D,Yes,1951-01-03
82,house,C000389,Marguerite,Stitt,Church,,1892-09-13,IL,R,No,1951-01-03
82,house,S000585,Lawrence,Henry,Smith,,1892-09-15,WI,R,Yes,1951-01-03
82,house,W000663,Gardner,Robert,Withrow,,1892-10-05,WI,R,Yes,1951-01-03
82,house,S000640,Wint,,Smith,,1892-10-07,KS,R,Yes,1951-01-03
82,house,J000100,Benton,Franklin,Jensen,,1892-12-16,IA,R,Yes,1951-01-03
82,house,M000199,Thomas,Ellsworth,Martin,,1893-01-18,IA,R,Yes,1951-01-03
82,house,B000999,Joseph,Raleigh,Bryson,,1893-01-18,SC,D,Yes,1951-01-03
82,house,G000102,Leon,Harry,Gavin,,1893-02-25,PA,R,Yes,1951-01-03
82,house,W000668,Jesse,Paine,Wolcott,,1893-03-03,MI,R,Yes,1951-01-03
82,house,R000140,Kenneth,Mills,Regan,,1893-03-06,TX,D,Yes,1951-01-03
82,house,H000284,Edward,Joseph,Hart,,1893-03-25,NJ,D,Yes,1951-01-03
82,house,K000170,Clarence,Evans,Kilburn,,1893-04-13,NY,R,Yes,1951-01-03
82,house,S000277,Paul,Werntz,Shafer,,1893-04-27,MI,R,Yes,1951-01-03
82,house,B001165,Alvin,Ray,Bush,,1893-06-04,PA,R,No,1951-01-03
82,house,H000768,Clifford,Ragsdale,Hope,,1893-06-09,KS,R,Yes,1951-01-03
82,house,B000909,Clarence,J.,Brown,,1893-07-14,OH,R,Yes,1951-01-03
82,house,C000755,Jere,,Cooper,,1893-07-20,TN,D,Yes,1951-01-03
82,house,P000103,John,William Wright,Patman,,1893-08-06,TX,D,Yes,1951-01-03
82,house,K000029,Robert,Winthrop,Kean,,1893-09-28,NJ,R,Yes,1951-01-03
82,house,S000067,Lansdale,Ghiselin,Sasscer,,1893-09-30,MD,D,Yes,1951-01-03
82,house,A000218,Orland,Kay,Armstrong,,1893-10-02,MO,R,No,1951-01-03
82,house,B000237,Joseph,Bengal,Bates,,1893-10-29,KY,D,Yes,1951-01-03
82,house,G000316,Thomas,Sylvy,Gordon,,1893-12-17,IL,D,Yes,1951-01-03
82,house,H000689,Richard,William,Hoffman,,1893-12-23,IL,R,Yes,1951-01-03
82,house,D000354,John,David,Dingell,,1894-02-02,MI,D,Yes,1951-01-03
82,house,T000373,James,William,Trimble,,1894-02-03,AR,D,Yes,1951-01-03
82,house,W000108,Francis,Eugene,Walter,,1894-05-26,PA,D,Yes,1951-01-03
82,house,B000271,James,Glenn,Beall,,1894-06-05,MD,R,Yes,1951-01-03
82,house,S000764,Katharine,Price Collier,St. George,,1894-07-12,NY,R,Yes,1951-01-03
82,house,H000640,John,Carl Williams,Hinshaw,,1894-07-28,CA,R,Yes,1951-01-03
82,house,M001114,Thomas,Jefferson,Murray,,1894-08-01,TN,D,Yes,1951-01-03
82,house,H000442,Erland,Harold,Hedrick,,1894-08-09,WV,D,Yes,1951-01-03
82,house,D000403,James,Isaac,Dolliver,,1894-08-31,IA,R,Yes,1951-01-03
82,house,R000214,James,Prioleau,Richards,,1894-08-31,SC,D,Yes,1951-01-03
82,house,S000437,Sidney,Elmer,Simpson,,1894-09-20,IL,R,Yes,1951-01-03
82,house,V000077,Albert,Clinton,Vaughn,Sr.,1894-10-09,PA,R,No,1951-01-03
82,house,H000182,Cecil,Murray,Harden,,1894-11-21,IN,R,Yes,1951-01-03
82,house,M000414,Gordon,Leo,McDonough,,1895-01-02,CA,R,Yes,1951-01-03
82,house,O000056,Joseph,Patrick,O'Hara,,1895-01-23,MN,R,Yes,1951-01-03
82,house,M000724,Edward,Tylor,Miller,,1895-02-01,MD,R,Yes,1951-01-03
82,house,R000260,John,Jacob,Riley,,1895-02-01,SC,D,No,1951-01-03
82,house,B001161,Fred,Ernst,Busbey,,1895-02-08,IL,R,No,1951-01-03
82,house,H000548,Christian,Archibald,Herter,,1895-03-28,MA,R,Yes,1951-01-03
82,house,H000678,Charles,Bernard,Hoeven,,1895-03-30,IA,R,Yes,1951-01-03
82,house,B000649,Reva,Zilpha Beck,Bosone,,1895-04-02,UT,D,Yes,1951-01-03
82,house,W000264,Philip,James,Welch,,1895-04-04,MO,D,Yes,1951-01-03
82,house,D000109,James,Curran,Davis,,1895-05-17,GA,D,Yes,1951-01-03
82,house,F000255,Aime,Joseph,Forand,,1895-05-23,RI,D,Yes,1951-01-03
82,house,K000040,Maude,Elizabeth,Kee,,1895-06-07,WV,D,No,1951-01-03
82,house,P000475,C.,Norris,Poulson,,1895-07-23,CA,R,Yes,1951-01-03
82,house,G000369,William,Thomas,Granahan,,1895-07-26,PA,D,Yes,1951-01-03
82,house,V000003,Richard,Bernard,Vail,,1895-08-31,IL,R,No,1951-01-03
82,house,A000216,Leslie,Cornelius,Arends,,1895-09-27,IL,R,Yes,1951-01-03
82,house,K000273,John,Carl,Kluczynski,,1896-02-15,IL,D,No,1951-01-03
82,house,A000225,Wayne,Norviel,Aspinall,,1896-04-03,CO,D,Yes,1951-01-03
82,house,V000119,John,Martin,Vorys,,1896-06-16,OH,R,Yes,1951-01-03
82,house,O000121,Harold,Charles,Ostertag,,1896-06-22,NY,R,No,1951-01-03
82,house,T000198,Clark,Wallace,Thompson,,1896-08-06,TX,D,Yes,1951-01-03
82,house,H000278,William,Henry,Harrison,,1896-08-10,WY,R,No,1951-01-03
82,house,B000178,William,Aloysius,Barrett,,1896-08-14,PA,D,Yes,1951-01-03
82,house,F000283,Elijah,Lewis,Forrester,,1896-08-16,GA,D,No,1951-01-03
82,house,C000336,Richard,Thurmond,Chatham,,1896-08-16,NC,D,Yes,1951-01-03
82,house,N000137,William,Frank,Norrell,,1896-08-29,AR,D,Yes,1951-01-03
82,house,B000139,Graham,Arthur,Barden,,1896-09-25,NC,D,Yes,1951-01-03
82,house,B000356,George,Harrison,Bender,,1896-09-29,OH,R,No,1951-01-03
82,house,M000460,J.,Harry,McGregor,,1896-09-30,OH,R,Yes,1951-01-03
82,house,P000408,James,Gould,Polk,,1896-10-06,OH,D,Yes,1951-01-03
82,house,D000260,Winfield,Kirkpatrick,Denton,,1896-10-28,IN,D,Yes,1951-01-03
82,house,B000276,John,Valentine,Beamer,,1896-11-17,IN,R,No,1951-01-03
82,house,C000162,Albert,Sidney Johnson,Carnahan,,1897-01-09,MO,D,Yes,1951-01-03
82,house,R000100,Henry,Frazier,Reams,,1897-01-15,OH,I,No,1951-01-03
82,house,H000275,Robert,Dinsmore,Harrison,,1897-01-26,NE,R,No,1951-01-03
82,house,K000208,Karl,Clarence,King,,1897-01-26,PA,R,No,1951-01-03
82,house,A000179,Herman,Carl,Andersen,,1897-01-27,MN,R,Yes,1951-01-03
82,house,C000156,Frank,Ertel,Carlyle,,1897-04-07,NC,D,Yes,1951-01-03
82,house,A000001,Fred,George,Aandahl,,1897-04-09,ND,R,No,1951-01-03
82,house,G000381,George,McInvale,Grant,,1897-07-11,AL,D,Yes,1951-01-03
82,house,C000736,Harold,Dunbar,Cooley,,1897-07-26,NC,D,Yes,1951-01-03
82,house,C000346,John,Edgar,Chenoweth,,1897-08-17,CO,R,No,1951-01-03
82,house,G000447,Noble,Jones,Gregory,,1897-08-30,KY,D,Yes,1951-01-03
82,house,S001056,John,Berchmans,Sullivan,,1897-10-10,MO,D,Yes,1951-01-03
82,house,F000034,Joseph,Rider,Farrington,,1897-10-15,HI,R,Yes,1951-01-03
82,house,D000094,Clifford,,Davis,,1897-11-18,TN,D,Yes,1951-01-03
82,house,B000884,Overton,,Brooks,,1897-12-21,LA,D,Yes,1951-01-03
82,house,K000196,Cecil,Rhodes,King,,1898-01-13,CA,D,Yes,1951-01-03
82,house,H000550,William,Emil,Hess,,1898-02-13,OH,R,No,1951-01-03
82,house,R000187,George,Milton,Rhodes,,1898-02-24,PA,D,Yes,1951-01-03
